data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9727600,466,MLI7887,7887,"11 December 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2021-)",,1,12,"Western Africa",Mali,Segou,Niono,Niono,Niono,14.2526,-5.993,2,"Al Zallaqa","New media","On 11 December 2022, JNIM claimed to have targeted (presumably by IED) a Malian army vehicle and killed and wounded those inside between Niono (Niono, Segou) and Kaloumba (Nara, Koulikoro). 0 fatalities coded.",3,1673307074,MLI
9727581,466,MLI7868,7868,"10 December 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,"Civilians (Mali)","Prisoners (Mali)",7,17,"Western Africa",Mali,Gao,Ansongo,Bourra,Kala,15.5478,0.4687,1,"Undisclosed Source","Local partner-Other","On 10 December 2022, FAMa and Wagner forces arrested and tortured six young male civilians in Lellehoye-Gourma [Kala] (Ansongo, Gao). One was severely wounded.",0,1673307074,MLI
9727593,466,MLI7880,7880,"10 December 2022",2022,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Gao,Gao,"Sony Aliber",Kokorom,16.4288,-0.0635,2,"Studio Tamani; Undisclosed Source","Local partner-Other","On 10 December 2022, an unidentified armed group attacked a vehicle and severely wounded two persons between the villages of Kokorom and Forgho Sonrhai (Gao, Gao).",0,1673307074,MLI
9727595,466,MLI7882,7882,"10 December 2022",2022,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Labour Group (Mali)",7,27,"Western Africa",Mali,Mopti,Bandiagara,"Pignari Bana",Goundaka,14.5001,-3.9468,2,"Twitter; Undisclosed Source","Local partner-Other","On 10 December 2022, JNIM militants shot and killed a carter in the area of Goundaka (Bandiagara, Mopti).",1,1673307074,MLI
9727596,466,MLI7883,7883,"10 December 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Segou,Niono,"Toridaga Ko",Bolibana,14.4244,-5.9281,2,"Undisclosed Source","Local partner-Other","On 10 December 2022, a civilian was wounded when his motorcycle hit an IED likely planted by JNIM militants in the area of B6 [Bolibana] (Niono, Segou).",0,1673307074,MLI
9727597,466,MLI7884,7884,"10 December 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dozo Communal Militia (Mali)",,4,24,"Western Africa",Mali,Segou,Niono,Dogofry,Dogofri,14.8059,-6.0182,2,"Undisclosed Source","Local partner-Other","On 10 December 2022, JNIM and Donso militiamen clashed in the area of Dogofri (Niono, Segou). Four Donsos were killed, four were wounded, and five went missing.",4,1673307074,MLI
9727598,466,MLI7885,7885,"10 December 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Segou,Niono,Dogofry,Dogofri,14.8059,-6.0182,1,"Undisclosed Source","Local partner-Other","On 10 December 2022, a local humanitarian worker was killed when his motorcycle hit an IED likely planted by JNIM militants in Dogofri (Niono, Segou).",1,1673307074,MLI
9702717,466,MLI7810,7810,"09 December 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,"Civilians (Mali)","Labour Group (Mali); JNIM: Group for Support of Islam and Muslims",7,17,"Western Africa",Mali,Mopti,Douentza,Gandamia,Kikara,15.2107,-2.7489,1,Whatsapp,"New media","On 9 December 2022, FAMa and Wagner forces killed two persons including a merchant and a JNIM militant and arrested twenty other persons in the village of Kikara (Douentza, Mopti).",2,1670870899,MLI
9702764,466,MLI7857,7857,"08 December 2022",2022,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Mali)",,7,37,"Western Africa",Mali,Gao,Ansongo,Bara,Tabango,15.8057,0.3672,2,Whatsapp,"New media","On 8 December 2022, an unidentified armed group shot and wounded a motorcyclist near the village of Tabango (Ansongo, Gao).",0,1670870899,MLI
9702769,466,MLI7862,7862,"08 December 2022",2022,1,"Violence against civilians",Attack,"Wagner Group",,8,"Civilians (Mali)","Civilians (International); Fulani Ethnic Group (Mali); Pastoralists (Mali); Pastoralists (International)",7,78,"Western Africa",Mali,Mopti,Douentza,Haire,Gogoro,15.2188,-2.373,2,Whatsapp,"New media","On 8 December 2022, Wagner mercenaries aboard motorcycles killed a young Fulani man and arrested two pastoralists of foreign nationality in the village of Gogoro (Douentza, Mopti). Those arrested were summarily executed a few kilometers from the site of the arrest.",3,1670870899,MLI
9727574,466,MLI7809,7809,"08 December 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2021-) Gendarmerie",,1,12,"Western Africa",Mali,Segou,Segou,Cinzana,"Cinzana Gare",13.252,-5.9656,1,"Al Zallaqa; Facebook; Undisclosed Source","Local partner-Other","On 8 December 2022, presumed JNIM militants on motorcycles attacked a gendarme security checkpoint in Cinzana Gare (Segou, Segou). Two civilians were killed, a gendarme wounded, and the checkpoint destroyed. JNIM claimed responsibility.",2,1673307074,MLI
9727591,466,MLI7878,7878,"08 December 2022",2022,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Islamic State (Sahel)",7,27,"Western Africa",Mali,Gao,Ansongo,Talataye,I-n-Tekouffe,16.02,1.268,1,Menastream,"Local partner-New media","On 8 December 2022, JNIM claimed to have killed eight IS Sahel militants (unclear if civilians or combatants) in I-n-Tekouffe (Ansongo, Gao).",8,1673307074,MLI
9727592,466,MLI7879,7879,"08 December 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2021-)",,1,12,"Western Africa",Mali,Koulikoro,Nara,Guire,Guire,14.6432,-6.6909,2,"Al Zallaqa","New media","On 8 December 2022, JNIM claimed to have targeted two vehicles including an armored vehicle of the Malian army with landmines and killed and wounded tens of soldiers on the road between Guire and Boudjiguire (Nara, Koulikoro). 0 fatalities coded.",10,1673307074,MLI
9702709,466,MLI7802,7802,"07 December 2022",2022,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Gao,Ansongo,Tessit,Haroum,15.1494,0.3441,1,"Undisclosed Source","Local partner-Other","On 7 December 2022, JNIM militants killed two civilians and seized livestock belonging to IS Sahel militants in Haroum (Ansongo, Gao).",2,1670870899,MLI
9727575,466,MLI7855,7855,"07 December 2022",2022,1,"Violence against civilians",Attack,"Islamic State (Sahel)",,2,"Civilians (Mali)","MSA: Movement for Azawad Salvation; Infoukaretane Communal Group (Mali); Dawsahak Ethnic Group (Mali)",7,27,"Western Africa",Mali,Menaka,Menaka,Menaka,Menaka,15.9182,2.4022,1,"Al Nabaa; Communaute Idaksahak - Facebook; Whatsapp","New media","On 7 December 2022, IS Sahel militants aboard about ten motorcycles killed a man and his son at their domicile in the town of Menaka (Menaka, Menaka). The victim was an MSA leader and also the village chief of Infoukaretane from the Dawsahak community. IS Sahel claimed responsibility.",2,1673307074,MLI
9727576,466,MLI7863,7863,"07 December 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims","Military Forces of Mali (2021-)",2,"Islamic State (Sahel)",,2,22,"Western Africa",Mali,Gao,Ansongo,Tessit,Haroum,15.1494,0.3441,2,"Al Nabaa; Menastream; Nashir; Twitter; Undisclosed Source","Local partner-Other","On 7 December 2022, JNIM and IS Sahel militants clashed between Haroum and Tadjalalt (Ansongo, Gao). JNIM claimed to have killed 73 IS Sahel militants and showed weapons, ammunition, and motorcycles captured, and the corpses of about forty IS Sahel militants. IS Sahel claimed to have killed more than 100 JNIM militants, wounded tens, and captured six fighters, and weapons and ammunition. A FAMa helicopter intervened and carried out airstrikes against IS Sahel militant positions killing several IS Sahel militants. The strikes ended the battle and dispersed the fighting parties. 173 fatalities coded.",173,1673307074,MLI
9702719,466,MLI7812,7812,"06 December 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,"Civilians (Mali)","Tuareg Ethnic Group (Mali); Fulani Ethnic Group (Mali); Arab Ethnic Group (Mali); Pastoralists (Mali); Labour Group (Mali); Health Workers (Mali)",7,17,"Western Africa",Mali,Mopti,Tenenkou,Kareri,Kita,15.12,-5.047,1,"Al Zallaqa; Facebook; FAMAMali; RFI; Undisclosed Source; Whatsapp","Local partner-Other","On 6 December 2022, FAMa and Wagner forces conducted joint air-ground operations using helicopters against the village of Kita (Tenenkou, Mopti). Five civilians from the Tuareg and Fulani communities were killed, three people including a health worker were wounded, and at least nine people, predominantly merchants including four Tuaregs, three Arabs, and two Fulani were arrested. The attack took place during the weekly market day. JNIM and CMA issued statements condemning the attack. FAMa denied the allegations in a statement claimed they 'neutralized' one militant, arrested eight others, and seized weapons, ammunition, and equipment.",5,1670870899,MLI
9702703,466,MLI7796,7796,"05 December 2022",2022,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Farmers (Mali)",7,27,"Western Africa",Mali,Mopti,Koro,"Dougoutene I",Toroli,13.9219,-3.2204,2,"Koro Kibaru; Le Pays Dogon; Studio Tamani","New media-Subnational","On 5 December 2022, suspected JNIM militants killed a farmer between Toroli and Ourekorohin (Koro, Mopti).",1,1670870899,MLI
9702712,466,MLI7805,7805,"05 December 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Forest Guards (Mali)",,3,23,"Western Africa",Mali,Kayes,Bafoulabe,Diallan,Diallan,14.2066,-10.1616,1,"Al Zallaqa; Facebook; Studio Tamani; Whatsapp","New media-National","On 5 December 2022, JNIM militants attacked forest guard lodgings in the village of Diallan (Bafoulabe, Kayes). A forest guard and a teacher were wounded and the forest guard facility burned. JNIM claimed responsibility and said it captured two weapons and a motorcycle.",0,1670870899,MLI
9702736,466,MLI7829,7829,"05 December 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Mali (2021-)",,1,"Islamic State (Sahel)",,2,12,"Western Africa",Mali,Gao,Ansongo,Ouattagouna,Hourara,15.0638,0.6296,1,"Undisclosed Source","Local partner-Other","On 5 December 2022, the Malian air force conducted airstrikes against IS Sahel positions in Hourara (Ansongo, Gao). Casualties unknown.",0,1670870899,MLI
9702737,466,MLI7830,7830,"05 December 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Mali (2021-)",,1,"Islamic State (Sahel)",,2,12,"Western Africa",Mali,Gao,Ansongo,Tessit,Belmatan,15.1544,0.058,1,"Undisclosed Source","Local partner-Other","On 5 December 2022, the Malian air force conducted airstrikes against IS Sahel positions in Belmatan (Ansongo, Gao). Casualties unknown (80 militants killed according to unconfirmed reports).",0,1670870899,MLI
9727580,466,MLI7867,7867,"05 December 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,"Civilians (Mali)","Prisoners (Mali)",7,17,"Western Africa",Mali,Gao,Ansongo,Bourra,Kala,15.5478,0.4687,1,"Undisclosed Source","Local partner-Other","On 5 December 2022, FAMa and Wagner forces arrested and tortured six young male civilians in Lellehoye-Gourma [Kala] (Ansongo, Gao). One was severely wounded.",0,1673307074,MLI
9727589,466,MLI7876,7876,"05 December 2022",2022,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Islamic State (Sahel)",7,27,"Western Africa",Mali,Gao,Gao,Anchawadi,Tigherissene,16.5433,1.0224,1,Menastream,"Local partner-New media","On 5 December 2022, JNIM claimed to have killed eight IS Sahel militants (unclear if civilians or combatants) in Tigherissene (Gao, Gao).",8,1673307074,MLI
9727590,466,MLI7877,7877,"05 December 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dozo Communal Militia (Mali)",,4,24,"Western Africa",Mali,Segou,Tominian,Timissa,Timissa,13.8227,-4.2061,2,"Undisclosed Source","Local partner-Other","On 5 December 2022, presumed JNIM militants attacked a Dozo militia position in the area of Timissa (Tominian, Segou). Three militants were killed and two militiamen were wounded.",3,1673307074,MLI
9702701,466,MLI7794,7794,"04 December 2022",2022,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Arab Ethnic Group (Mali)",7,27,"Western Africa",Mali,Gao,Ansongo,Talataye,"Towak Amene",15.8751,1.0514,1,"Kisal; Undisclosed Source","Local partner-Other","On 4 December 2022, JNIM militants killed at least three people from the Arab Machdouf and Hardane communities in Towak Amene (Ansongo, Gao).",3,1670870899,MLI
9702705,466,MLI7798,7798,"04 December 2022",2022,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Fulani Ethnic Group (Mali); Dawsahak Ethnic Group (Mali); Pastoralists (Mali)",7,27,"Western Africa",Mali,Gao,Gao,Anchawadi,"In Aoutel",16.0802,0.753,2,"Kisal; Studio Tamani; Undisclosed Source","Local partner-Other","On 4 December 2022, JNIM militants killed at least 16 people from the Fulani and Dawsahak communities in the area around Atolat [In Aoutel] (Gao, Gao) and Tin Tagart (Ansongo, Gao).",16,1670870899,MLI
9702713,466,MLI7806,7806,"04 December 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Islamic State (Sahel)",,2,22,"Western Africa",Mali,Gao,Ansongo,Tessit,Tingriguitane,15.0585,0.2583,1,Twitter,"New media","On 4 December 2022, JNIM and IS Sahel militants clashed in Tingriguitane (Ansongo, Gao). Casualties unknown.",0,1670870899,MLI
9702735,466,MLI7828,7828,"04 December 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Mali (2021-)",,1,"Islamic State (Sahel)",,2,12,"Western Africa",Mali,Gao,Ansongo,Tessit,Fitili,14.9981,0.2418,1,"Twitter; Undisclosed Source","Local partner-Other","On 4 December 2022, the Malian air force conducted airstrikes against IS Sahel militant positions in Fitili (Ansongo, Gao). Two vehicles were burned. Casualties unknown.",0,1670870899,MLI
9727572,466,MLI7799,7799,"04 December 2022",2022,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)","Fulani Ethnic Group (Mali); Dawsahak Ethnic Group (Mali); Arab Ethnic Group (Mali); Idourfane Ethnic Group (Mali); Pastoralists (Mali)",7,27,"Western Africa",Mali,Gao,Gao,Anchawadi,"Tin Elebag",15.9907,0.8664,2,"Kisal; Menastream; Studio Tamani; Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 4 December 2022, JNIM militants killed around 180 civilians from various communities, including Fulani, Dawsahak, Idourfane, Arabs, and others, by JNIM perceived as close to IS Sahel in the area of Tin Elebag (Gao, Gao), and several other nearby areas. JNIM claimed responsibility and said it killed 80 IS Sahel militants between Nack (Ansongo, Gao) and Tin Elebag. 80 fatalities (conservative estimate) are split across three events on 4 December in the areas of Tin Elebag, Atolat [In Aoutel], Towak Amene.",61,1673307074,MLI
9702697,466,MLI7790,7790,"03 December 2022",2022,1,"Violence against civilians",Attack,"Dan Na Ambassagou",,4,"Civilians (Mali)",,7,47,"Western Africa",Mali,Mopti,Bandiagara,Bandiagara,Bandiagara,14.3493,-3.6102,1,"Le Pays Dogon; Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 3 December 2022, Dan Na Ambassagou militiamen shot and wounded a man and a woman succumbed to her wounds after being hit by a stray bullet in the town of Bandiagara (Bandiagara, Mopti).",1,1670870899,MLI
9702710,466,MLI7803,7803,"03 December 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Segou,Macina,Kolongo,Tongolo-Coura,13.8323,-5.7521,2,"Studio Tamani; Undisclosed Source; Whatsapp","Local partner-Other","On 3 December 2022, eight people including a woman and seven children were killed and two severely wounded when the cart they were travelling on hit an IED likely planted by JNIM militants near the village of Tongolo-Coura (Macina, Segou).",8,1670870899,MLI
