id,relid,year,active_year,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
13033,MLI-1994-3-1576-3,1994,TRUE,603,MPGK  - Civilians,715,1070,MPGK  - Civilians,715,715,MPGK,9999,1,Civilians,-1,"A Peace of Timbuktu, 72, Humphreys and ag Mohamed, ""Senegal & Mali"", 27, AI,(1994): Mali, Ethnic conflict and killings of civilians, Lecocq, 273",,,,,2,Tacharan town,Tacharan town (near),Gao region,Gao cercle,16.159722,0.066111,POINT (0.066111 16.159722),153001,Mali,432,Africa,1,2,05/26/1994 00:00:00,05/27/1994 00:00:00,0,0,9,0,9,19,9
13051,MLI-1994-3-1374-2.1,1994,TRUE,567,FIAA - Civilians,522,1034,FIAA - Civilians,522,522,FIAA,9999,1,Civilians,-1,"Lecocq, 276",,,,,1,Bintagoungou town,Bintagoungou town,Tombouctou region,Goundam cercle,16.735374,-3.73518,POINT (-3.73518 16.735374),153713,Mali,432,Africa,1,1,07/01/1994 00:00,07/01/1994 00:00,0,0,4,0,4,4,4
13054,MLI-1994-1-97-13,1994,TRUE,372,Mali: Azawad,801,801,Government of Mali - FIAA,72,72,Government of Mali,522,522,FIAA,-1,Reuters 29/11-94,,,,,2,Niafunke town,Niafunke town (near),Tombouctou region,Niafunke cercle,15.9322,-3.9906,POINT (-3.9906 15.9322),152273,Mali,432,Africa,1,1,11/25/1994 00:00:00,11/25/1994 00:00:00,0,8,0,0,8,8,8
13064,MLI-1994-3-1576-1,1994,TRUE,603,MPGK  - Civilians,715,1070,MPGK  - Civilians,715,715,MPGK,9999,1,Civilians,-1,"AI,(1994): Mali, Ethnic conflict and killings of civilians",,,,,1,Fia town,Fia town,Gao region,Bourem cercle,16.986111,-1.016111,POINT (-1.016111 16.986111),153718,Mali,432,Africa,1,2,05/26/1994 00:00:00,05/27/1994 00:00:00,0,0,4,0,4,4,4
13065,MLI-1994-3-1374-2.2,1994,TRUE,567,FIAA - Civilians,522,1034,FIAA - Civilians,522,522,FIAA,9999,1,Civilians,-1,"Lecocq, 276",,,,,1,Tenenkou town,Tenenkou town,Mopti region,Tenenkou cercle,14.45722,-4.9169,POINT (-4.9169 14.45722),150111,Mali,432,Africa,1,1,07/01/1994 00:00,07/01/1994 00:00,0,0,4,0,4,4,4
13078,MLI-1994-3-1374-3,1994,TRUE,567,FIAA - Civilians,522,1034,FIAA - Civilians,522,522,FIAA,9999,1,Civilians,-1,"AI,(1994): Mali, Ethnic conflict and killings of civilians, BBC Monitoring Service: Africa 23/7-94; Radio France Internationale, Paris, in French 1230 gmt 20 Jul 94",,,,,3,Niono cercle,Nampala-Niono road,Segou region,Niono cercle,14.2526,-5.993,POINT (-5.993 14.2526),150109,Mali,432,Africa,1,1,07/14/1994 00:00:00,07/14/1994 00:00:00,0,0,18,0,18,25,18
13081,MLI-1994-1-97-16,1994,TRUE,372,Mali: Azawad,801,801,Government of Mali - FIAA,72,72,Government of Mali,522,522,FIAA,-1,Reuters 22/12-94,,,,,3,Gourma-Rharous cercle,Gourma-Rharous Cercle (Intilit town),Tombouctou region,Gourma-Rharous cercle,16.07979,-1.76981,POINT (-1.76981 16.07979),152997,Mali,432,Africa,1,1,12/18/1994 00:00:00,12/18/1994 00:00:00,2,11,0,0,13,13,13
13104,MLI-1994-3-1576-9,1994,TRUE,603,MPGK  - Civilians,715,1070,MPGK  - Civilians,715,715,MPGK,9999,1,Civilians,-1,"Lecoq, ""Disputed Desert"", 341",,,,,1,Ber location,Ber location,Tombouctou region,Tombouctou cercle,16.833055,-2.528888,POINT (-2.5288889 16.8330556),153715,Mali,432,Africa,1,1,06/19/1994 00:00:00,06/19/1994 00:00:00,0,0,80,0,80,80,80
13105,MLI-1994-1-97-10,1994,TRUE,372,Mali: Azawad,801,801,Government of Mali - FIAA,72,72,Government of Mali,522,522,FIAA,-1,"Historical Dictionary of Mali"", lxvi",,,,,4,Gao region,"Gao region (Hassi Al-Adjat, Gao region / Assi el Adjad)",Gao region,,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,1,11/13/1994 00:00:00,11/13/1994 00:00:00,0,14,0,0,14,14,14
13108,MLI-1994-3-432-11,1994,TRUE,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,-1,"R, 1994-09-21, AI,(1994): Mali, Ethnic conflict and killings of civilians",,,,AI,6,Mali,Mali,,,17,-4,POINT (-4 17),154433,Mali,432,Africa,2,5,04/01/1994 00:00,09/21/1994 00:00:00,0,0,48,0,48,553,48
13112,MLI-1994-3-432-12,1994,TRUE,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,-1,"A Peace of Timbuktu"", 74, Humphreys and ag Mohamed, ""Senegal & Mali"", 27",,,,,1,Gao town,Gao town,Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,2,10/22/1994 00:00:00,10/23/1994 00:00:00,0,0,51,0,51,51,51
13113,MLI-1994-3-1576-6,1994,TRUE,603,MPGK  - Civilians,715,1070,MPGK  - Civilians,715,715,MPGK,9999,1,Civilians,-1,"R, 1994-10-25",,,,"see ""what""",1,Gao town,Gao town,Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,2,10/23/1994 00:00:00,10/25/1994 00:00:00,0,0,0,0,0,15,0
13156,MLI-1994-1-97-2,1994,TRUE,372,Mali: Azawad,801,801,Government of Mali - FIAA,72,72,Government of Mali,522,522,FIAA,-1,"AI,(1994): Mali, Ethnic conflict and killings of civilians",,,,,1,Niafunke town,Niafunke town,Tombouctou region,Niafunke cercle,15.9322,-3.9906,POINT (-3.9906 15.9322),152273,Mali,432,Africa,1,1,06/08/1994 00:00,06/08/1994 00:00,1,0,0,0,1,1,1
13162,MLI-1994-3-432-9,1994,TRUE,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,-1,"AI,(1994): Mali, Ethnic conflict and killings of civilians",,,,,1,Nampala town,Nampala town,Segou region,Niono cercle,15.2807,-5.5549,POINT (-5.5549 15.2807),151549,Mali,432,Africa,1,1,07/14/1994 00:00:00,07/14/1994 00:00:00,0,0,0,0,0,17,0
13174,MLI-1994-3-1576-8,1994,TRUE,603,MPGK  - Civilians,715,1070,MPGK  - Civilians,715,715,MPGK,9999,1,Civilians,-1,"Lecoq, ""Disputed Desert"", 341",,,,,2,Ber location,Ber location (in a refugee camp near),Tombouctou region,Tombouctou cercle,16.833055,-2.528888,POINT (-2.5288889 16.8330556),153715,Mali,432,Africa,1,1,06/19/1994 00:00:00,06/19/1994 00:00:00,0,0,80,0,80,80,80
13175,MLI-1994-3-1576-7,1994,TRUE,603,MPGK  - Civilians,715,1070,MPGK  - Civilians,715,715,MPGK,9999,1,Civilians,-1,"Lecoq, ""Disputed Desert"", 341",,,,,5,Northern Mali,Mali (north),,,20,-3,POINT (-3 20),158755,Mali,432,Africa,2,2,06/13/1994 00:00:00,06/14/1994 00:00:00,0,0,60,0,60,60,60
11874,MLI-1995-1-97-4,1995,FALSE,372,Mali: Azawad,801,801,Government of Mali - FIAA,72,72,Government of Mali,522,522,FIAA,-1,"Reuters 24/6-95, MAR chronology",,,,,1,Tombouctou town,Tombouctou town,Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,01/23/1995 00:00:00,01/23/1995 00:00:00,0,0,0,2,2,2,2
13107,MLI-1995-3-1374-1,1995,FALSE,567,FIAA - Civilians,522,1034,FIAA - Civilians,522,522,FIAA,9999,1,Civilians,-1,"R, 1995-01-25",,,,army statement,1,Tombouctou town,Tombouctou town,Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,01/23/1995 00:00:00,01/23/1995 00:00:00,0,0,2,0,2,2,2
13123,MLI-1995-1-801-1,1995,FALSE,372,Mali: Azawad,801,801,Government of Mali - FIAA,72,72,Government of Mali,522,522,FIAA,-1,"Historical Dictionary of Mali"", lxvii, ARB Jaunary 1995, 11762, Reuters 7/1-95",,,,,1,Sokolo town,Sokolo town,Segou region,Niono cercle,14.7328,-6.1219,POINT (-6.1219 14.7328),150828,Mali,432,Africa,1,1,01/06/1995 00:00,01/06/1995 00:00,0,0,0,0,0,7,7
13180,MLI-1995-1-801-0,1995,FALSE,372,Mali: Azawad,801,801,Government of Mali - FIAA,72,72,Government of Mali,522,522,FIAA,-1,"Historical Dictionary of Mali"", lxvii, BBC Monitoring Service: Africa 24/3-95; RTM radio, Bamako, in French 1300 gmt 22 Mar 95",,,,,2,Koitala town,Koitala town (near),Koulikoro region,Banamba cercle,13.5781,-7.2678,POINT (-7.2678 13.5781),149386,Mali,432,Africa,1,1,03/17/1995 00:00:00,03/17/1995 00:00:00,0,0,0,0,0,6,0
20994,NIR-1997-2-244-1,1997,TRUE,4781,Fulani - Tuareg,5391,5391,Fulani - Tuareg,607,607,Fulani,937,937,Tuareg,-1,"ARB July 1997, 12747",,,,.,6,Mali,Mali,,,17,-4,POINT (-4 17),154433,Mali,432,Africa,2,4,03/01/1997 00:00,03/31/1997 00:00:00,22,0,0,0,22,22,22
12970,MLI-1999-2-365-4,1999,TRUE,4888,Arab - Kounta,5498,5498,Arab - Kounta,1012,1012,Arab,1013,1013,Kounta,-1,"BBC Monitoring Service: Africa 17/8-99; Radio France Internationale, Paris, in French 0730 gmt 13 Aug 99",,,,,3,Gourma-Rharous cercle,Gourma-Rharous Cercle,Tombouctou region,Gourma-Rharous cercle,16.07979,-1.76981,POINT (-1.76981 16.07979),152997,Mali,432,Africa,1,1,08/14/1999 00:00:00,08/14/1999 00:00:00,0,0,0,7,7,7,7
12974,MLI-1999-2-365-1,1999,TRUE,4888,Arab - Kounta,5498,5498,Arab - Kounta,1012,1012,Arab,1013,1013,Kounta,-1,"Reuters 19/7-99, BBC Monitoring Service: Africa 21/7-99; Radio France Internationale, Paris, in French 1230 gmt 18 Jul 99",,,,,1,Almoustarast village,Almoustarast village,Gao region,Bourem cercle,17.366667,0.087222,POINT (0.087222 17.366667),154441,Mali,432,Africa,1,1,07/14/1999 00:00:00,07/14/1999 00:00:00,0,0,0,30,30,38,30
13028,MLI-1999-2-365-3,1999,TRUE,4888,Arab - Kounta,5498,5498,Arab - Kounta,1012,1012,Arab,1013,1013,Kounta,-1,"BBC Monitoring Service: Africa 17/8-99; Radio France Internationale, Paris, in French 0730 gmt 13 Aug 99",,,,,1,Gao town,Gao town,Gao region,Gao cercle,16.271667,-0.044722,POINT (-0.044722 16.271667),153000,Mali,432,Africa,1,1,08/13/1999 00:00:00,08/13/1999 00:00:00,0,0,0,2,2,2,2
13082,MLI-1999-2-365-5,1999,TRUE,4888,Arab - Kounta,5498,5498,Arab - Kounta,1012,1012,Arab,1013,1013,Kounta,-1,"Reuters 18/10-99, BBC Monitoring Service: Africa 20/10-99; Radio France Internationale, Paris, in French 1230 gmt 18 Oct 99",,,,,3,Bourem cercle,Tarkint town,Gao region,Bourem cercle,16.908889,-0.356667,POINT (-0.356667 16.908889),153720,Mali,432,Africa,1,1,10/16/1999 00:00:00,10/16/1999 00:00:00,0,0,0,20,20,30,20
370649,MLI-2002-2-5649-0,2002,FALSE,5039,Dogon - Fulani,5649,5649,Dogon - Fulani,1219,1219,Dogon,607,607,Fulani,1,"""Reversing Central Mali’s Descent into Communal Violence,2020-11-09,C. The Land Rush""",Reversing Central Mali’s Descent into Communal Violence,09/11/2020,C. The Land Rush,,1,Mbana village,"Mbana village, Koro",Mopti region,Koro cercle,14.4583,-2.82606,POINT (-2.82606 14.4583),150115,Mali,432,Africa,1,5,01/01/2002 00:00,12/31/2002 00:00:00,0,5,0,0,5,5,5
13022,MLI-2004-2-365-1,2004,FALSE,4888,Arab - Kounta,5498,5498,Arab - Kounta,1012,1012,Arab,1013,1013,Kounta,-1,WMRC Daily Analysis 24/8-04,,,,,5,Northern Mali,Mali (north),,,20,-3,POINT (-3 20),158755,Mali,432,Africa,1,4,08/01/2004 00:00,08/31/2004 00:00:00,7,0,0,0,7,7,7
13031,MLI-2004-2-365-2,2004,FALSE,4888,Arab - Kounta,5498,5498,Arab - Kounta,1012,1012,Arab,1013,1013,Kounta,-1,"AFP 11/9, http://www.irinnews.org/report.aspx?reportid=51377",,,,Officials,2,Bamba town,Bamba town (near),Gao region,Bourem cercle,17.033333,-1.4,POINT (-1.4 17.033333),154438,Mali,432,Africa,1,1,09/11/2004 00:00,09/11/2004 00:00,8,5,0,0,13,13,13
3651,ALG-2005-1-4-32,2005,TRUE,386,Algeria: Government,830,830,Government of Algeria - AQIM,109,109,Government of Algeria,539,539,AQIM,-1,"Reuters News Algerian army clashed with rebels, 12 dead 5/7",,,,El Watan,1,Tessalit town,"Tessalit town, Tessalit cercle, Kidal region",Kidal region,Tessalit cercle,20.198611,1.011389,POINT (1.011389 20.198611),158763,Mali,432,Africa,1,1,06/29/2005 00:00:00,06/29/2005 00:00:00,0,0,0,12,12,14,12
11936,MLI-2007-1-650-6,2007,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,Reuters 1/9-07,,,,military source,3,Abeïbara cercle,Abeibara Cercle,Kidal region,Abeïbara cercle,19.116667,1.75,POINT (1.75 19.116667),157324,Mali,432,Africa,1,1,08/31/2007 00:00:00,08/31/2007 00:00:00,0,0,2,0,2,2,2
12997,MLI-2007-1-650-7,2007,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,"BBC Monitoring Africa 14/-07, Reuters 16/9-07",,,,"""a source on the ground"", a senior officer",1,Ti-n-Zaouatene town,Ti-n-Zaouatene town,Kidal region,Abeïbara cercle,19.939288,2.974957,POINT (2.974957 19.939288),158046,Mali,432,Africa,1,1,09/14/2007 00:00:00,09/14/2007 00:00:00,0,8,0,0,8,8,8
13002,MLI-2007-1-650-1,2007,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,Reuters 11/5-07,,,,the territorial administration ministry,1,Ti-n-Zaouatene town,Ti-n-Zaouatene town,Kidal region,Abeïbara cercle,19.939288,2.974957,POINT (2.974957 19.939288),158046,Mali,432,Africa,1,1,05/11/2007 00:00,05/11/2007 00:00,2,8,0,0,10,10,10
13063,MLI-2007-1-650-9,2007,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,Reuters 16/9-07,,,,a senior officer,2,Ti-n-Zaouatene town,Ti-n-Zaouatene town (near),Kidal region,Abeïbara cercle,19.939288,2.974957,POINT (2.974957 19.939288),158046,Mali,432,Africa,1,1,09/16/2007 00:00:00,09/16/2007 00:00:00,1,0,0,0,1,1,1
13095,MLI-2007-1-650-5,2007,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,Reuters 30/8-07,,,,military source,3,Abeïbara cercle,Abeibara Cercle,Kidal region,Abeïbara cercle,19.116667,1.75,POINT (1.75 19.116667),157324,Mali,432,Africa,1,1,08/30/2007 00:00:00,08/30/2007 00:00:00,1,0,0,0,1,1,1
13102,MLI-2007-1-650-4,2007,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,AP 30/8-07,,,,a government statement,2,Ti-n-Zaouatene town,Ti-n-Zaouatene town (near),Kidal region,Abeïbara cercle,19.939288,2.974957,POINT (2.974957 19.939288),158046,Mali,432,Africa,1,1,08/30/2007 00:00:00,08/30/2007 00:00:00,0,0,10,0,10,10,10
13106,MLI-2007-1-650-8,2007,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,Reuters 16/9-07,,,,a senior officer,1,Ti-n-Zaouatene town,Ti-n-Zaouatene town,Kidal region,Abeïbara cercle,19.939288,2.974957,POINT (2.974957 19.939288),158046,Mali,432,Africa,2,2,09/14/2007 00:00:00,09/16/2007 00:00:00,0,4,0,0,4,4,4
13117,MLI-2007-1-650-2,2007,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,Reuters 28/8-07,,,,Military sources,1,Ti-n-Zaouatene town,Ti-n-Zaouatene town,Kidal region,Abeïbara cercle,19.939288,2.974957,POINT (2.974957 19.939288),158046,Mali,432,Africa,1,1,08/28/2007 00:00:00,08/28/2007 00:00:00,0,3,0,0,3,3,3
11951,MLI-2008-1-650-3,2008,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,Xinhua 22/3-08,,,,Malian Defense Ministry,2,Ti-n-Zaouatene town,Ti-n-Zaouatene town (near),Kidal region,Abeïbara cercle,19.939288,2.974957,POINT (2.974957 19.939288),158046,Mali,432,Africa,1,1,03/20/2008 00:00:00,03/20/2008 00:00:00,3,0,0,0,3,3,3
12011,MLI-2008-1-650-24,2008,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,"Lecoq, ""Disputed Desert"", 399",,,,,5,Northern Mali,Mali (north),,,20,-3,POINT (-3 20),158755,Mali,432,Africa,2,5,04/01/2008 00:00,05/31/2008 00:00:00,34,0,0,0,34,34,34
12969,MLI-2008-1-650-15,2008,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,"Xinhua 7/6-08, Lecoq, ""Desputed Desert"", 400",,,,,2,Mount Tigharghar,Mount Tigharghar (Kidal ),Kidal region,Tessalit cercle,20.242983,0.977308,POINT (0.977308 20.242983),158762,Mali,432,Africa,1,2,06/02/2008 00:00,06/03/2008 00:00,0,20,0,0,20,20,20
12972,MLI-2008-3-432-1,2008,FALSE,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,-1,AFP 10/11-08,,,,,1,Lere town,Lere town,Tombouctou region,Niafunke cercle,15.7118,-4.9118,POINT (-4.9118 15.7118),152271,Mali,432,Africa,1,1,11/10/2008 00:00,11/10/2008 00:00,0,0,1,0,1,1,1
12994,MLI-2008-1-650-10,2008,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,"Reuters 3/5-08, AP 3/5-08, BBC Monitoring Africa 4/5-08; Radio France Internationale, Paris, in French 0730 gmt 4 May 08",,,,"Mali's army, anonymous army source",3,Tessalit cercle,Tessalit Cercle (Tessalit town (50 km from)),Kidal region,Tessalit cercle,20.198611,1.011389,POINT (1.011389 20.198611),158763,Mali,432,Africa,1,1,05/03/2008 00:00,05/03/2008 00:00,0,0,0,0,0,4,0
13023,MLI-2008-1-650-5,2008,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,AFP 23/3-08,,,,,6,Mali,Mali,,,17,-4,POINT (-4 17),154433,Mali,432,Africa,2,2,03/20/2008 00:00:00,03/23/2008 00:00:00,0,0,5,0,5,5,5
13034,MLI-2008-1-650-2,2008,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,"Reuters 20/3-08, Reuters 21/3-08",,,,Malian military authorities,2,Ti-n-Zaouatene town,Ti-n-Zaouatene town (near),Kidal region,Abeïbara cercle,19.939288,2.974957,POINT (2.974957 19.939288),158046,Mali,432,Africa,1,1,03/20/2008 00:00:00,03/20/2008 00:00:00,3,0,0,0,3,3,3
13042,MLI-2008-1-650-22,2008,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,"http://news.bbc.co.uk/2/hi/africa/7794057.stm, AFP 21/12-08",,,,"An official source, A source close to the group's leader, Ibrahim Ag Bahanga, An official from an international aid organisation",1,Nampala town,Nampala town,Segou region,Niono cercle,15.2807,-5.5549,POINT (-5.5549 15.2807),151549,Mali,432,Africa,1,1,12/20/2008 00:00:00,12/20/2008 00:00:00,9,0,5,0,14,25,14
13067,MLI-2008-1-650-11,2008,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,"AFP 6/5-08, BBC Monitoring Africa 8/5-08; Misna news agency website, Rome, in English 7 May 08",,,,,1,Djiabaly town,Djiabaly town,Segou region,Niono cercle,14.6937,-6.0197,POINT (-6.0197 14.6937),150828,Mali,432,Africa,1,1,05/06/2008 00:00,05/06/2008 00:00,0,0,0,1,1,1,1
13079,MLI-2008-1-650-14,2008,TRUE,372,Mali: Azawad,802,802,Government of Mali - ATNMC,72,72,Government of Mali,523,523,ATNMC,-1,"AP 22/5-08, AP 23/5-08, All Africa 23/5-08",,,,The Defense Ministry,1,Abeïbara town,Abeïbara town,Kidal region,Abeïbara cercle,19.116667,1.75,POINT (1.75 19.116667),157324,Mali,432,Africa,1,1,05/21/2008 00:00:00,05/21/2008 00:00:00,15,17,0,0,32,32,32
2719,MLI-2009-1-12575-1,2009,TRUE,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,-1,"Agence France Presse, 16 June 2009, Mali army attacks Al-Qaeda base: security sources          BBC Monitoring Newsfile, 18 June 2009, Mali asks for Algiers' help following attempt to free Swiss hostage            BBC Monitoring Middle East, 18 June 2009Algerian source on disagreement with US, France over military presence in Sahara              Agence France Presse, 18 June 2009, 18 police killed in Algeria ambush: sources            BBC Monitoring Newsfile, 23 June 2009, Abductor of Swiss hostage injured in Mali raid - paper",,,,"security sources , observers                         El-Khabar newspaper quoted on 18 June a ""senior source                      [3rd source] The Malian Army                                Malian security forces                An informed source , The available information indicated",4,Timetrine region,Timetrine region,Timetrine region,,19.45,0.366667,POINT (0.366667 19.45),157321,Mali,432,Africa,1,1,06/16/2009 00:00:00,06/16/2009 00:00:00,10,20,0,0,30,36,22
4219,MLI-2009-1-12575-3,2009,TRUE,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,-1,"BBC Monitoring Middle East, 14 July 2009, Algerian paper: Security developments in Mali, 'Afghanistan of the Sahel",,,,,1,Tombouctou town,Timbuktu town,Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,4,07/05/2009 00:00,07/13/2009 00:00:00,1,0,0,0,1,1,1
4975,MLI-2009-1-12575-2,2009,TRUE,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,-1,"BBC Monitoring Middle East, 14 July 2009, Algerian paper: Security developments in Mali, 'Afghanistan of the Sahel'                   BBC Monitoring Middle East, 24 July 2009, Spain to dispatch anti-terror experts to Mali",,,,"GSPC; the group now known as Al-Qa'idah in the Land of Islamic Maghreb, AQLIM , Malian press , Malian authorities , On the Algerian side, security sources                                            El-Khabar",2,Tombouctou town,"Timbuktu town (near; Arouane area, not far from Timbuktu)",Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,07/04/2009 00:00,07/04/2009 00:00,28,1,0,0,29,29,4
5087,ALG-2009-3-1391-16,2009,TRUE,573,AQIM - Civilians,539,1040,AQIM - Civilians,539,539,AQIM,9999,1,Civilians,-1,"Agence France Presse, 3 June 2009, Algeria praises British resolve over slain hostage     Agence France Presse, 3 June 2009, Al-Qaeda in the Islamic Maghreb: growing threat to West      guardian.co.uk, 3 June 2009  British hostage Edwin Dyer 'killed by al-Qaida' Gordon Brown condemns 'barbaric' killing of Briton, who was reportedly beheaded in north Africa",,,,"SITE Intelligence, a US-based monitoring group,  [2nd source] Al-Qaeda in the Islamic Maghreb   [3rd source]Gordon Brown",6,Mali,Mali,,,17,-4,POINT (-4 17),154433,Mali,432,Africa,1,1,05/31/2009 00:00:00,05/31/2009 00:00:00,0,0,1,0,1,1,1
5565,MLI-2009-1-12575-0,2009,TRUE,11347,Mali: Government,12575,12575,Government of Mali - AQIM,72,72,Government of Mali,539,539,AQIM,1,"""2009 Country Reports on Human Rights Practices - Mali,2010-03-11,g. Use of Excessive Force and Other Abuses in Internal Conflicts""",2009 Country Reports on Human Rights Practices - Mali,11/03/2010,g. Use of Excessive Force and Other Abuses in Internal Conflicts,"Reliable sources ,                           security officials and family members",1,Tombouctou town,"Timbuktu town (near, Kimnou, near the road linking Timbuktu to Koundame //at his home in Timbuktu)",Tombouctou region,Tombouctou cercle,16.770456,-3.005588,POINT (-3.005588 16.770456),153714,Mali,432,Africa,1,1,06/10/2009 00:00,06/10/2009 00:00,1,0,0,0,1,1,1
